country,state,sqft,bhk,area_type,population,age,price
India,Tamil Nadu,632,3,Rich,6002,14,12591715
India,Delhi,3631,5,Poor,5646,33,97299361
India,Kerala,3255,2,Rich,2018,27,45359041
India,Maharashtra,3950,4,Medium,30410,16,251641571
India,Kerala,4876,4,Medium,49292,12,102611556
India,Telangana,1174,5,Medium,4809,33,23058259
India,West Bengal,3346,1,Poor,17427,27,18282734
India,Rajasthan,1216,2,Rich,18182,32,14275850
India,Haryana,2468,1,Poor,33499,23,19050280
India,Haryana,4408,3,Poor,5295,9,45854994
India,Tamil Nadu,3442,4,Rich,48992,7,128051167
India,Haryana,2882,2,Poor,16932,11,28688850
India,Tamil Nadu,4720,3,Poor,3808,18,44864923
India,West Bengal,2631,3,Medium,14769,2,33596136
India,Uttar Pradesh,2756,5,Poor,46403,30,24591896
India,Kerala,704,1,Poor,30348,12,4795367
India,Rajasthan,3418,5,Rich,7630,21,57711209
India,Gujarat,3168,2,Medium,43244,8,48303332
India,Haryana,1545,4,Poor,11355,25,16377245
India,Karnataka,1715,5,Poor,44625,34,36440664
India,Karnataka,4656,1,Medium,27783,37,68335202
India,Tamil Nadu,3994,2,Medium,18920,28,51847826
India,Haryana,3735,2,Medium,27997,7,68256017
India,Telangana,2480,1,Medium,38921,15,36748881
India,Gujarat,1913,4,Poor,17672,32,17730478
India,West Bengal,4402,3,Poor,27325,5,39140569
India,Uttar Pradesh,1377,2,Poor,34615,10,8215470
India,Telangana,1632,3,Rich,44339,26,46450681
India,Delhi,2712,5,Poor,41551,29,115203418
India,Rajasthan,3727,5,Rich,46592,1,105148582
India,Delhi,830,2,Rich,7929,31,28317074
India,West Bengal,1336,1,Rich,8432,23,13367227
India,Uttar Pradesh,2055,1,Poor,19013,6,8995446
India,Kerala,4257,4,Medium,1557,10,60373663
India,Uttar Pradesh,1351,5,Poor,7998,17,11153890
India,Haryana,1437,5,Poor,28897,10,22519772
India,Kerala,2954,5,Poor,35928,24,35969496
India,Haryana,675,4,Medium,26816,14,13588114
India,Tamil Nadu,717,3,Medium,9798,31,7736088
India,Tamil Nadu,1523,1,Rich,23102,20,24689007
India,Rajasthan,4009,3,Medium,17259,19,38638749
India,Punjab,3913,5,Medium,44147,40,53437641
India,Delhi,2146,2,Medium,29287,39,68578239
India,Maharashtra,1896,4,Rich,28794,24,134646212
India,West Bengal,1595,1,Rich,34706,22,20265694
India,Rajasthan,2985,4,Poor,41076,35,24998539
India,Telangana,1503,5,Poor,9711,39,20383704
India,Haryana,782,5,Poor,10394,21,10948005
India,Haryana,3835,5,Medium,44350,23,99096429
India,Telangana,3880,4,Rich,28873,21,140452009
India,Delhi,3202,4,Medium,8694,30,110562279
India,Punjab,4996,5,Medium,3160,20,59467799
India,Telangana,3222,1,Medium,37572,14,48003192
India,Tamil Nadu,1400,4,Rich,11412,8,40706365
India,Kerala,4139,4,Poor,20323,30,36553484
India,Haryana,1596,3,Medium,4996,3,27019704
India,Haryana,1084,5,Rich,32923,31,35382365
India,Haryana,2716,1,Rich,24246,33,38720046
India,Maharashtra,3686,5,Rich,33470,32,296716822
India,Maharashtra,3966,1,Rich,38132,26,204639926
India,Telangana,2697,3,Rich,32126,9,90917896
India,Karnataka,895,3,Poor,1730,33,10328556
India,Telangana,1586,5,Medium,46766,25,45082736
India,Karnataka,3688,4,Rich,8273,15,145969191
India,Telangana,4917,1,Rich,31431,29,95298854
India,Telangana,471,1,Medium,27562,25,6153317
India,Haryana,4429,2,Medium,1815,13,60236940
India,Maharashtra,1169,3,Rich,2934,23,64265998
India,Haryana,4209,2,Poor,47581,12,57377661
India,Punjab,746,2,Rich,6594,28,8656403
India,Telangana,3011,2,Poor,33175,11,43080022
India,Maharashtra,2955,5,Rich,8394,0,299122854
India,West Bengal,1272,5,Rich,1443,31,19295758
India,Uttar Pradesh,3765,5,Medium,23488,22,42344573
India,Delhi,4181,2,Medium,11903,16,143714236
India,Telangana,1956,5,Rich,1246,28,64306663
India,Karnataka,4294,4,Rich,16290,7,199743985
India,Delhi,1692,5,Rich,28584,37,128562778
India,Kerala,1059,4,Poor,12280,3,14084649
India,Gujarat,2655,2,Medium,47253,27,35998024
India,Kerala,1565,5,Poor,18434,17,22129150
India,Kerala,3221,5,Medium,21425,20,57775606
India,Karnataka,1769,1,Poor,8292,1,22727523
India,Maharashtra,2509,2,Medium,7931,32,75175427
India,Haryana,1960,2,Poor,1260,24,15676445
India,West Bengal,2749,3,Medium,5301,39,21419065
India,Karnataka,3478,1,Rich,9556,35,61081005
India,West Bengal,2838,1,Medium,19660,19,21897857
India,Kerala,606,5,Poor,13207,2,8908170
India,Rajasthan,965,1,Medium,34719,33,6101931
India,Uttar Pradesh,4920,5,Poor,37776,12,52461868
India,Tamil Nadu,821,4,Poor,35168,5,12057370
India,Haryana,3547,3,Medium,5781,32,39818725
India,Gujarat,3995,3,Medium,29016,2,72183242
India,Karnataka,1249,5,Poor,24016,32,22171354
India,Karnataka,2635,3,Poor,43607,37,42693802
India,Karnataka,2515,5,Medium,15690,3,98390665
India,Uttar Pradesh,958,3,Medium,36595,10,10157245
India,Haryana,2132,1,Poor,23889,2,19384105
India,Haryana,3547,3,Poor,23441,23,36249480
India,Telangana,966,5,Poor,28883,12,21113978
India,Telangana,458,4,Rich,49764,36,15039072
India,Rajasthan,4115,4,Poor,25187,22,31253400
India,Haryana,841,3,Rich,8257,19,17908924
India,Punjab,4755,4,Rich,14526,28,80391946
India,Karnataka,1275,1,Medium,26298,10,22844319
India,West Bengal,2245,5,Medium,5486,15,31718528
India,West Bengal,2479,4,Rich,16919,16,46257862
India,Telangana,2831,5,Rich,41253,9,159849368
India,Tamil Nadu,3087,2,Medium,10470,17,39864308
India,Telangana,625,3,Rich,34071,11,18726940
India,Tamil Nadu,448,3,Rich,12226,7,9692796
India,Kerala,3767,1,Medium,44270,3,48724755
India,Telangana,992,3,Poor,42911,16,17515410
India,Punjab,3462,2,Medium,18412,17,33321542
India,Telangana,1905,3,Rich,7406,13,53743230
India,Maharashtra,2182,5,Poor,29287,36,78149152
India,Haryana,1393,2,Rich,32813,3,42030296
India,Punjab,1460,3,Rich,38081,26,26016563
India,Maharashtra,1504,3,Rich,9559,10,89864371
India,Gujarat,3527,5,Rich,11681,8,109232845
India,Haryana,3123,2,Medium,1944,26,32122584
India,Rajasthan,1859,4,Medium,29114,1,30990947
India,Kerala,4563,2,Poor,2902,39,28485307
India,Uttar Pradesh,3414,3,Poor,38997,26,23144969
India,Tamil Nadu,348,3,Poor,48606,38,3614945
India,Kerala,366,5,Poor,19161,6,4813336
India,West Bengal,1922,1,Poor,24130,21,9870308
India,Punjab,2204,4,Medium,34879,22,26426298
India,Kerala,3974,3,Poor,11139,16,33325571
India,Maharashtra,2697,1,Medium,47996,35,78771626
India,Telangana,609,1,Rich,4952,6,11882267
India,Karnataka,315,5,Medium,32876,6,13190953
India,Maharashtra,713,1,Rich,43964,20,38879438
India,Kerala,688,2,Medium,46499,38,7890879
India,Rajasthan,2715,5,Poor,3389,36,19326475
India,Haryana,2273,2,Medium,22423,22,33302017
India,Haryana,4555,2,Rich,48857,13,119092611
India,Tamil Nadu,2363,3,Medium,29924,9,42191302
India,West Bengal,3964,1,Poor,29190,25,20006227
India,Maharashtra,820,3,Medium,16660,3,41174086
India,Gujarat,1907,1,Medium,4574,37,12799503
India,West Bengal,3934,1,Poor,35129,2,29353691
India,Kerala,4344,3,Rich,20798,16,79389299
India,Tamil Nadu,2858,4,Rich,6079,4,78278068
India,Haryana,2089,5,Poor,9998,37,23968816
India,Gujarat,704,5,Medium,42553,11,15949976
India,Telangana,1842,2,Poor,49704,37,22908890
India,Haryana,4477,1,Poor,36024,10,38213139
India,Delhi,1825,4,Rich,5876,38,95547268
India,Telangana,2053,4,Rich,18996,11,78061079
India,Delhi,1124,1,Rich,44809,22,54123485
India,Tamil Nadu,374,1,Rich,22066,8,6979717
India,Rajasthan,4974,5,Poor,49082,35,47611585
India,Gujarat,487,5,Medium,45406,21,9939147
India,Haryana,1370,1,Poor,26538,26,10802508
India,Delhi,3464,1,Rich,7569,19,126102281
India,West Bengal,4709,4,Medium,27119,30,53487442
India,Punjab,1100,2,Medium,18881,35,8561438
India,Punjab,1196,3,Poor,39976,30,8850984
India,Telangana,1685,2,Medium,18326,16,27629220
India,Karnataka,3945,5,Medium,37303,5,161400017
India,Punjab,1853,2,Rich,16861,23,23993549
India,Tamil Nadu,707,5,Medium,21553,1,17104626
India,Delhi,536,2,Rich,28453,9,31222975
India,Haryana,3154,5,Rich,22793,38,90537264
India,West Bengal,2223,3,Poor,32283,38,16903983
India,Maharashtra,3746,3,Rich,4098,0,281656264
India,West Bengal,2769,2,Medium,26208,23,26023522
India,West Bengal,1754,3,Medium,39575,12,23449933
India,Karnataka,4059,1,Poor,28002,3,59700712
India,Karnataka,1645,2,Rich,29204,22,49328979
India,West Bengal,2040,2,Poor,12218,39,10225252
India,Uttar Pradesh,1261,4,Rich,31614,5,22061704
India,Gujarat,1692,5,Poor,26350,28,19942587
India,Gujarat,2423,2,Rich,41910,23,47588984
India,Kerala,3111,2,Rich,47152,9,81779971
India,Karnataka,4099,1,Rich,23733,26,97370261
India,Telangana,4849,5,Rich,34362,12,228276258
India,Telangana,1699,2,Rich,41622,29,48186171
India,Tamil Nadu,3978,5,Medium,17720,3,96935404
India,Tamil Nadu,4357,2,Rich,49351,13,106967493
India,Maharashtra,2243,1,Medium,42506,13,86587729
India,Delhi,3072,2,Medium,5098,39,75196150
India,Karnataka,3116,1,Poor,39278,10,46032354
India,Telangana,3356,2,Medium,34431,17,62066612
India,Maharashtra,939,2,Medium,6004,36,24281364
India,Karnataka,3727,1,Poor,1394,13,34312837
India,Kerala,1072,5,Medium,30049,23,19889125
India,Kerala,2103,3,Medium,35818,36,26852454
India,Delhi,4054,5,Poor,44262,2,227566301
India,Uttar Pradesh,3695,4,Medium,22675,30,32484135
India,Kerala,4729,5,Medium,19280,6,103935072
India,Delhi,3927,3,Medium,43853,11,172715464
India,Maharashtra,3643,1,Rich,20192,8,170756365
India,Rajasthan,2746,2,Poor,12530,7,18580154
India,Telangana,654,2,Rich,20056,33,12846067
India,Punjab,4722,2,Poor,8463,13,32270064
India,West Bengal,1532,5,Poor,40339,8,23602124
India,Rajasthan,2092,1,Medium,28640,8,18430979
India,Delhi,3636,4,Rich,40227,0,385405303
India,West Bengal,2830,4,Poor,12584,13,27676895
India,Uttar Pradesh,516,4,Medium,29440,9,6100018
India,Gujarat,3512,4,Medium,18905,35,46555863
India,Delhi,939,2,Poor,13502,6,24239306
India,Karnataka,3221,4,Medium,43062,31,92394475
India,West Bengal,545,3,Medium,25220,17,6788145
India,Rajasthan,4123,2,Rich,42476,21,55712433
India,Maharashtra,2324,3,Poor,16438,11,75152557
India,West Bengal,2196,3,Rich,46752,27,43880533
India,Telangana,4128,4,Medium,10286,14,88173126
India,Delhi,3224,5,Poor,22348,32,100764571
India,Telangana,1426,1,Medium,47116,13,23005266
India,Gujarat,4792,3,Rich,16195,17,97948573
India,Telangana,514,1,Medium,40643,10,8559533
India,Delhi,764,2,Medium,8269,21,23456300
India,Uttar Pradesh,891,5,Poor,7617,30,5741577
India,Gujarat,4791,2,Rich,21890,27,83785675
India,Tamil Nadu,2277,5,Rich,37744,25,80898386
India,Tamil Nadu,1498,3,Rich,19676,31,26938930
India,Kerala,2657,4,Rich,14117,19,59538699
India,Gujarat,2811,3,Rich,16608,33,42161993
India,Haryana,3111,3,Rich,25945,31,64022683
India,Maharashtra,3624,1,Rich,20641,26,142286571
India,Haryana,1324,1,Medium,25111,30,12050394
India,Maharashtra,1170,2,Rich,39038,22,68316660
India,Rajasthan,379,5,Rich,34357,16,8491869
India,Uttar Pradesh,4730,5,Rich,8235,33,62067300
India,Delhi,1434,2,Rich,22682,25,65404149
India,Haryana,2213,2,Poor,28068,22,22418129
India,Tamil Nadu,4888,2,Poor,48024,26,52346492
India,Delhi,3911,4,Medium,37468,38,155477307
India,West Bengal,2422,2,Medium,24466,1,34666003
India,Rajasthan,4430,2,Rich,33500,21,66190128
India,Gujarat,4335,4,Poor,10638,27,40292919
India,Maharashtra,2011,3,Poor,2439,38,42831719
India,Maharashtra,3738,5,Medium,47971,16,311157325
India,Uttar Pradesh,3172,5,Rich,10404,39,43944127
India,Tamil Nadu,3408,3,Medium,3682,18,48536603
India,Rajasthan,2172,3,Medium,41491,3,32779319
India,Punjab,4860,3,Medium,22770,30,39215623
India,Telangana,544,5,Medium,30805,29,14827185
India,Punjab,2355,4,Poor,35678,33,17719459
India,Rajasthan,1922,4,Rich,5314,21,26435178
India,Maharashtra,1131,2,Poor,45652,32,33994931
India,Karnataka,880,1,Poor,15035,29,9583491
India,Telangana,4476,4,Rich,26920,2,190819732
India,Uttar Pradesh,4070,5,Poor,47118,27,39109870
India,Rajasthan,2992,5,Rich,34043,23,59399628
India,Kerala,2075,2,Rich,21434,16,38380048
India,Delhi,2144,2,Poor,8386,14,46695215
India,Telangana,1343,2,Rich,4042,18,33555633
India,Kerala,2361,4,Medium,19261,38,28474557
India,Punjab,4314,1,Poor,46313,15,28465535
India,Uttar Pradesh,4537,1,Poor,5369,19,17733832
India,Maharashtra,587,4,Poor,26451,8,28181329
India,Tamil Nadu,746,1,Rich,45528,35,10898045
India,Tamil Nadu,1651,5,Poor,21886,19,23842315
India,Tamil Nadu,1428,3,Poor,33322,33,12739537
India,Maharashtra,4030,3,Rich,19040,13,256494984
India,Maharashtra,753,3,Medium,12167,20,29955547
India,Punjab,2811,3,Medium,4454,12,24824983
India,Delhi,2403,1,Medium,40963,6,78959465
India,Uttar Pradesh,1807,4,Rich,23787,29,27798714
India,Uttar Pradesh,4227,2,Poor,16797,7,26725707
India,Haryana,3208,4,Rich,13877,31,75050450
India,Punjab,1631,4,Rich,27129,38,25759155
India,Telangana,4283,4,Rich,40823,34,151997170
India,Rajasthan,4360,2,Poor,27251,18,28895604
India,Punjab,378,1,Poor,2031,21,1535946
India,Karnataka,1784,3,Rich,35318,6,78508353
India,Uttar Pradesh,4051,2,Medium,46682,38,31041486
India,Maharashtra,4769,4,Poor,8970,35,118214524
India,Rajasthan,1848,2,Rich,47996,0,33834109
India,Uttar Pradesh,2528,5,Rich,17980,26,38163011
India,Karnataka,3806,3,Medium,49226,39,87336476
India,Kerala,3103,1,Rich,3631,10,38909646
India,Uttar Pradesh,2304,4,Rich,2942,37,25480483
India,Gujarat,361,5,Medium,14093,36,4843290
India,Delhi,405,3,Poor,29004,28,10090851
India,Telangana,2349,1,Rich,46424,0,66861742
India,Tamil Nadu,592,3,Rich,44182,34,13896175
India,Haryana,4029,1,Poor,25346,6,37086515
India,Haryana,3919,3,Poor,45293,24,52950754
India,Tamil Nadu,4304,3,Medium,16372,40,46363870
India,Delhi,4163,5,Rich,39187,33,340735345
India,Delhi,3683,3,Poor,9950,16,94588544
India,Gujarat,1368,1,Rich,48458,36,18800358
India,Kerala,2953,4,Medium,19394,18,51927482
India,West Bengal,1351,2,Rich,40386,20,21952760
India,Haryana,4965,1,Medium,11265,19,53950567
India,Maharashtra,1651,5,Rich,40958,29,170476159
India,Gujarat,1738,3,Poor,31028,11,17409887
India,West Bengal,1359,1,Poor,5123,27,5612963
India,Gujarat,2059,3,Poor,42751,2,27042481
India,Kerala,4712,1,Medium,10522,30,35330314
India,Kerala,2356,1,Medium,25276,39,18630711
India,Delhi,3626,1,Rich,3613,13,138599427
India,Maharashtra,1445,4,Medium,5454,25,60653668
India,Rajasthan,1055,5,Poor,32889,29,10685882
India,Uttar Pradesh,410,4,Medium,25430,24,3799009
India,Telangana,1609,2,Poor,7749,40,13141826
India,Kerala,4411,2,Rich,25647,13,83666702
India,Tamil Nadu,3327,3,Rich,6069,39,53882683
India,Rajasthan,3184,2,Poor,8975,37,13762467
India,Gujarat,1225,3,Medium,29390,34,15314329
India,Maharashtra,3765,1,Medium,6413,15,107405553
India,Haryana,305,1,Poor,8038,14,2018976
India,Punjab,398,2,Poor,34948,3,3927042
India,Haryana,3371,2,Medium,28503,21,50798913
India,West Bengal,2715,5,Poor,17212,20,29532844
India,Gujarat,3520,4,Rich,20017,40,67069205
India,Uttar Pradesh,2391,1,Rich,38367,33,19590364
India,Delhi,1959,3,Poor,44473,39,47502775
India,Gujarat,1516,4,Rich,14123,23,29598571
India,Delhi,1231,3,Medium,13194,38,35522775
India,Tamil Nadu,4192,1,Medium,47117,28,47977408
India,Punjab,2864,4,Poor,43723,15,32356613
India,Punjab,1485,3,Rich,11662,25,20191268
India,Gujarat,2235,2,Rich,43213,31,37673741
India,Uttar Pradesh,2118,3,Medium,11712,40,12397230
India,Telangana,1847,3,Medium,37972,38,35687807
India,Kerala,1817,5,Medium,5917,28,27601564
India,Rajasthan,1232,5,Poor,8240,7,13146735
India,Telangana,1434,1,Poor,12103,6,12779409
India,Delhi,601,1,Medium,41274,25,16516573
India,Haryana,1094,4,Poor,11386,32,11485213
India,Gujarat,368,1,Poor,4959,7,2546871
India,Kerala,3013,2,Rich,12561,19,52305938
India,Karnataka,3846,2,Medium,19687,33,67480216
India,Uttar Pradesh,1382,1,Poor,46891,40,5521021
India,Haryana,3075,5,Rich,45776,15,116081766
India,Gujarat,1861,1,Rich,41364,8,36099813
India,Maharashtra,2356,4,Rich,18093,27,159689729
India,Haryana,326,4,Poor,22706,20,4011388
India,Delhi,311,3,Poor,30684,29,7471064
India,West Bengal,479,5,Medium,41047,37,7308531
India,Maharashtra,3517,1,Rich,26462,36,149054550
India,Haryana,1819,4,Poor,33368,19,26471200
India,Kerala,1216,1,Poor,35549,18,8429330
India,Tamil Nadu,3590,3,Poor,10638,35,28526923
India,Punjab,1100,4,Medium,26822,31,11783745
India,Uttar Pradesh,3557,5,Poor,19472,8,33147553
India,Telangana,2821,3,Medium,7437,33,38134275
India,West Bengal,4950,4,Medium,26835,5,86474860
India,Maharashtra,2867,1,Poor,16233,16,63411132
India,West Bengal,1788,5,Medium,27149,34,26463643
India,Gujarat,2609,4,Medium,32922,36,36773117
India,Rajasthan,4273,5,Rich,36258,21,93872931
India,Tamil Nadu,4965,4,Medium,28463,8,111242475
India,Delhi,4427,2,Poor,21522,30,93788828
India,Gujarat,3390,3,Rich,35404,36,60598765
India,Tamil Nadu,1871,4,Rich,18215,17,47625009
India,Tamil Nadu,4562,2,Medium,42223,23,72688727
India,Gujarat,2108,4,Medium,46823,14,39442069
India,West Bengal,2219,4,Medium,25680,26,30799670
India,Tamil Nadu,3692,2,Poor,3268,0,36711283
India,Kerala,1089,1,Medium,42618,24,12038377
India,West Bengal,2253,3,Poor,4657,6,17781222
India,Tamil Nadu,4629,2,Poor,2404,25,36691063
India,Kerala,2364,5,Medium,36533,1,63307716
India,Punjab,2011,2,Rich,22751,8,32781101
India,Gujarat,3331,5,Rich,14392,19,85028966
India,Uttar Pradesh,391,3,Poor,31654,19,2629443
India,Uttar Pradesh,1777,1,Poor,30672,12,7778214
India,Telangana,3836,2,Rich,42735,17,115160484
India,Haryana,2151,2,Medium,49897,1,44421117
India,Gujarat,1056,4,Rich,21191,27,24464740
India,Rajasthan,4431,2,Medium,14698,0,44188597
India,West Bengal,4242,2,Poor,23242,15,29799489
India,Gujarat,3860,2,Poor,9369,24,29473658
India,Rajasthan,4171,2,Poor,18229,0,28949828
India,Tamil Nadu,2563,2,Medium,9155,26,28749173
India,Maharashtra,1467,5,Poor,49993,22,74386729
India,Rajasthan,1195,3,Rich,15322,16,16402490
India,Punjab,2197,5,Rich,34895,18,51180764
India,Haryana,1472,1,Poor,14055,21,10440352
India,Kerala,4859,1,Medium,6008,29,32932928
India,Karnataka,1920,1,Rich,34716,40,45235906
India,Maharashtra,1703,1,Poor,30376,36,31682470
India,Kerala,870,1,Medium,27863,4,10326755
India,Haryana,2106,5,Poor,5367,19,31084945
India,Kerala,2442,2,Medium,31783,28,31629710
India,Punjab,1732,2,Poor,42465,8,14032113
India,West Bengal,2504,1,Medium,35364,4,29059141
India,Maharashtra,1429,1,Rich,45153,38,59047115
India,West Bengal,4801,2,Rich,24621,31,57838161
India,Kerala,978,2,Poor,33286,11,8583337
India,Telangana,2541,4,Poor,10860,10,40307320
India,Karnataka,3062,3,Poor,10438,7,54389248
India,Kerala,2863,2,Medium,9498,3,34937719
India,Rajasthan,358,5,Medium,10765,18,4436743
India,West Bengal,2862,5,Poor,7641,15,32346824
India,Gujarat,735,2,Medium,13647,0,10756018
India,Maharashtra,1545,4,Poor,28215,6,71068751
India,Delhi,1626,2,Medium,14500,40,46247963
India,Punjab,1003,5,Rich,23218,4,29524241
India,Tamil Nadu,1598,2,Poor,44319,16,17169127
India,Uttar Pradesh,4871,1,Rich,17882,17,45610672
India,Uttar Pradesh,2405,2,Medium,22711,16,20998918
India,Delhi,2928,5,Medium,14394,34,111136811
India,Tamil Nadu,4366,4,Rich,21773,15,115404173
India,Karnataka,4926,4,Poor,7209,12,81268141
India,Delhi,2270,4,Medium,40968,40,90334875
India,Delhi,4286,1,Poor,7953,22,69541660
India,Tamil Nadu,3376,1,Medium,34387,22,35960141
India,West Bengal,4214,3,Rich,37807,24,82823521
India,Delhi,2263,4,Poor,18745,9,79874496
India,Delhi,3899,2,Medium,28293,29,125895024
India,Haryana,959,1,Rich,40281,34,16546907
India,Maharashtra,2574,3,Medium,27044,19,119478130
India,Uttar Pradesh,1451,5,Poor,44526,1,19192552
India,Haryana,4811,5,Medium,4881,8,100938252
India,Delhi,2358,2,Poor,39394,34,57672715
India,Punjab,1866,4,Poor,5507,31,11373377
India,Haryana,630,3,Rich,9027,0,16369043
India,Kerala,3277,4,Medium,21673,17,52460661
India,West Bengal,1897,2,Medium,23525,37,17054913
India,Kerala,4130,1,Medium,1533,18,30631867
India,Tamil Nadu,4387,2,Medium,47061,35,58957291
India,Kerala,1972,5,Medium,22311,11,36737248
India,Uttar Pradesh,2533,1,Poor,27008,4,14440904
India,Karnataka,2355,1,Poor,18166,35,22237797
India,Gujarat,4154,5,Poor,24634,38,46249025
India,Karnataka,1660,2,Rich,9382,30,39571316
India,Kerala,1410,3,Poor,17445,2,17117517
India,Punjab,786,2,Medium,45692,28,9168869
India,Kerala,4546,2,Rich,7787,2,88200115
India,Delhi,1380,1,Rich,8814,18,50661470
India,Maharashtra,3992,2,Poor,21373,12,124660094
India,Telangana,2071,3,Medium,8333,40,28311302
India,Rajasthan,3223,5,Rich,9512,14,58478295
India,Maharashtra,1800,1,Medium,10711,9,56959061
India,Maharashtra,304,2,Poor,41727,16,10697910
India,Maharashtra,4520,5,Medium,36342,24,266834426
India,Gujarat,3821,3,Medium,2300,3,57688011
India,Delhi,4153,4,Medium,38153,35,179053365
India,Gujarat,1286,4,Medium,20874,12,20740872
India,Uttar Pradesh,4376,4,Rich,21852,39,58263845
India,Karnataka,540,5,Poor,32622,40,11755956
India,Karnataka,4355,4,Poor,41557,7,102784786
India,Karnataka,3439,4,Poor,41343,5,87186833
India,Telangana,3016,3,Poor,13699,9,46178261
India,Punjab,1264,4,Medium,35744,12,19919643
India,Rajasthan,3856,4,Rich,48252,11,84707272
India,Haryana,320,3,Poor,15717,5,3959724
India,Haryana,2937,1,Medium,20797,33,25685001
India,Karnataka,305,4,Medium,46460,1,12237193
India,Kerala,1410,2,Medium,16510,27,14057448
India,West Bengal,3851,1,Poor,22608,21,21557221
India,Rajasthan,3643,4,Rich,32018,18,78009050
India,West Bengal,1053,5,Poor,40619,35,10812815
India,Haryana,3211,2,Poor,42127,37,31262280
India,Maharashtra,1786,2,Rich,42230,0,161047331
India,Gujarat,1557,2,Medium,36059,30,16404523
India,Rajasthan,1214,1,Poor,48587,38,6075241
India,Uttar Pradesh,666,2,Poor,16414,8,4057627
India,Haryana,431,5,Poor,1903,0,6538606
India,Tamil Nadu,1526,5,Rich,34457,23,54016898
India,Tamil Nadu,4681,1,Rich,29702,5,94725026
India,Rajasthan,2218,4,Rich,1527,11,35692119
India,Delhi,1003,5,Poor,42882,16,41175568
India,Delhi,605,2,Medium,5697,22,18063484
India,Uttar Pradesh,1765,5,Poor,45231,18,16315642
India,Gujarat,2101,3,Poor,5544,38,14905192
India,Karnataka,1050,5,Poor,21446,10,25212523
India,Karnataka,1897,5,Medium,23152,27,57027652
India,Haryana,552,3,Poor,9820,20,4999122
India,Telangana,604,3,Medium,13270,40,9570670
India,Uttar Pradesh,3186,5,Poor,18408,24,23366625
India,Rajasthan,1353,3,Rich,43864,18,25225823
India,Gujarat,3194,4,Medium,49171,26,55849522
India,West Bengal,1755,5,Medium,7265,15,26155324
India,Gujarat,3416,5,Poor,27998,34,39368663
India,Karnataka,4329,2,Poor,12885,19,66408341
India,Uttar Pradesh,1893,4,Medium,30521,14,21828652
India,Karnataka,2912,5,Medium,45097,39,89419460
India,Delhi,2090,1,Poor,16496,6,43646268
India,Maharashtra,2681,4,Medium,28521,39,114518126
India,Tamil Nadu,2325,1,Rich,1987,20,30416992
India,Uttar Pradesh,1168,2,Poor,38146,39,6251391
India,Karnataka,2234,5,Rich,33602,16,132179274
India,Maharashtra,330,5,Medium,26444,40,19085536
India,Delhi,1250,3,Poor,3818,16,31221777
India,Telangana,3244,5,Poor,25892,32,48390599
India,Delhi,4198,2,Medium,24902,26,148160185
India,Kerala,827,4,Medium,10290,19,12242637
India,Punjab,1332,5,Poor,33188,36,12385420
India,Maharashtra,2438,4,Poor,29750,26,97250324
India,Uttar Pradesh,3685,2,Medium,27193,3,38330560
India,Telangana,1934,1,Poor,39349,0,24898793
India,Kerala,2299,2,Medium,15633,36,21150417
India,Haryana,1977,3,Rich,12548,11,42604810
India,Haryana,4141,3,Medium,7416,9,67442317
India,Karnataka,2912,1,Medium,23743,35,41150193
India,Delhi,2144,4,Poor,25009,30,63685507
India,Telangana,3103,2,Poor,48234,22,40752872
India,Uttar Pradesh,594,2,Rich,42128,5,8220267
India,West Bengal,553,1,Medium,9070,40,3243024
India,Kerala,3907,1,Medium,44200,16,40528962
India,Punjab,2676,3,Poor,29514,11,22210667
India,West Bengal,2124,3,Medium,46317,1,33474623
India,Uttar Pradesh,2671,5,Rich,23205,19,52823684
India,Delhi,4612,1,Rich,10461,14,169702503
India,Tamil Nadu,3078,3,Medium,22537,38,38188883
India,Uttar Pradesh,2948,3,Poor,14788,28,14635212
India,Gujarat,2740,5,Poor,24795,39,31052361
India,Tamil Nadu,4364,4,Medium,8334,27,62993146
India,Rajasthan,2442,1,Medium,9308,22,13534936
India,Kerala,4389,4,Medium,49347,40,69534310
India,Kerala,455,5,Rich,40419,16,15337892
India,Haryana,2073,5,Poor,40242,30,33165028
India,Delhi,4277,5,Poor,42756,28,166248137
India,Delhi,411,3,Rich,18545,40,19003250
India,Karnataka,1725,5,Rich,24424,14,87277063
India,Telangana,4581,1,Medium,30945,40,54449510
India,Gujarat,2018,2,Poor,41129,37,15700605
India,Tamil Nadu,3182,4,Medium,17668,36,49271292
India,Tamil Nadu,4184,2,Poor,11033,0,43767064
India,Uttar Pradesh,4067,1,Poor,38584,9,20051778
India,Uttar Pradesh,1357,5,Rich,7834,3,27321962
India,Gujarat,3397,1,Poor,24331,6,27198593
India,Haryana,4255,2,Rich,33664,15,94179091
India,Tamil Nadu,1605,1,Medium,33375,38,16393779
India,Tamil Nadu,866,1,Medium,38390,36,9210660
India,West Bengal,1472,1,Poor,25680,18,8213627
India,Telangana,598,5,Medium,13329,2,18790768
India,Gujarat,3418,5,Poor,10901,30,33056238
India,Uttar Pradesh,338,4,Poor,49770,29,2563462
India,Rajasthan,3293,4,Rich,25949,13,63027019
India,Kerala,1413,5,Medium,41430,13,28480740
India,Tamil Nadu,1987,5,Poor,48924,21,32312587
India,Maharashtra,815,3,Rich,47993,29,57581383
India,Gujarat,4411,1,Rich,17490,33,50965826
